4096
0101,0001,1111,0000
0101,0001,1111,0001
0101,0001,1111,0010
0101,0001,1111,0011
0101,0001,1111,0100
0101,0001,1111,0101
0101,0001,1111,0110
0101,0001,1111,0111
0101,0001,1111,1000
0101,0001,1111,1001
0101,0001,1111,1010
0101,0001,1111,1011
0101,0001,1111,1100
0101,0001,1111,1101
0101,0001,1111,1110
0101,0001,1111,1111
0101,0011,0001,0000
0101,0011,0001,0001
0101,0011,0001,0010
0101,0011,0001,0011
0101,0011,0001,0100
0101,0011,0001,0101
0101,0011,0001,0110
0101,0011,0001,0111
0101,0011,0001,1000
0101,0011,0001,1001
0101,0011,0001,1010
0101,0011,0001,1011
0101,0011,0001,1100
0101,0011,0001,1101
0101,0011,0001,1110
0101,0011,0001,1111
0101,0011,0011,0000
0101,0011,0011,0001
0101,0011,0011,0010
0101,0011,0011,0011
0101,0011,0011,0100
0101,0011,0011,0101
0101,0011,0011,0110
0101,0011,0011,0111
0101,0011,0011,1000
0101,0011,0011,1001
0101,0011,0011,1010
0101,0011,0011,1011
0101,0011,0011,1100
0101,0011,0011,1101
0101,0011,0011,1110
0101,0011,0011,1111
0101,0011,0101,0000
0101,0011,0101,0001
0101,0011,0101,0010
0101,0011,0101,0011
0101,0011,0101,0100
0101,0011,0101,0101
0101,0011,0101,0110
0101,0011,0101,0111
0101,0011,0101,1000
0101,0011,0101,1001
0101,0011,0101,1010
0101,0011,0101,1011
0101,0011,0101,1100
0101,0011,0101,1101
0101,0011,0101,1110
0101,0011,0101,1111
0101,0011,0111,0000
0101,0011,0111,0001
0101,0011,0111,0010
0101,0011,0111,0011
0101,0011,0111,0100
0101,0011,0111,0101
0101,0011,0111,0110
0101,0011,0111,0111
0101,0011,0111,1000
0101,0011,0111,1001
0101,0011,0111,1010
0101,0011,0111,1011
0101,0011,0111,1100
0101,0011,0111,1101
0101,0011,0111,1110
0101,0011,0111,1111
0101,0011,1001,0000
0101,0011,1001,0001
0101,0011,1001,0010
0101,0011,1001,0011
0101,0011,1001,0100
0101,0011,1001,0101
0101,0011,1001,0110
0101,0011,1001,0111
0101,0011,1001,1000
0101,0011,1001,1001
0101,0011,1001,1010
0101,0011,1001,1011
0101,0011,1001,1100
0101,0011,1001,1101
0101,0011,1001,1110
0101,0011,1001,1111
0101,0011,1011,0000
0101,0011,1011,0001
0101,0011,1011,0010
0101,0011,1011,0011
0101,0011,1011,0100
0101,0011,1011,0101
0101,0011,1011,0110
0101,0011,1011,0111
0101,0011,1011,1000
0101,0011,1011,1001
0101,0011,1011,1010
0101,0011,1011,1011
0101,0011,1011,1100
0101,0011,1011,1101
0101,0011,1011,1110
0101,0011,1011,1111
0101,0011,1101,0000
0101,0011,1101,0001
0101,0011,1101,0010
0101,0011,1101,0011
0101,0011,1101,0100
0101,0011,1101,0101
0101,0011,1101,0110
0101,0011,1101,0111
0101,0011,1101,1000
0101,0011,1101,1001
0101,0011,1101,1010
0101,0011,1101,1011
0101,0011,1101,1100
0101,0011,1101,1101
0101,0011,1101,1110
0101,0011,1101,1111
0101,0011,1111,0000
0101,0011,1111,0001
0101,0011,1111,0010
0101,0011,1111,0011
0101,0011,1111,0100
0101,0011,1111,0101
0101,0011,1111,0110
0101,0011,1111,0111
0101,0011,1111,1000
0101,0011,1111,1001
0101,0011,1111,1010
0101,0011,1111,1011
0101,0011,1111,1100
0101,0011,1111,1101
0101,0011,1111,1110
0101,0011,1111,1111
0101,0101,0001,0000
0101,0101,0001,0001
0101,0101,0001,0010
0101,0101,0001,0011
0101,0101,0001,0100
0101,0101,0001,0101
0101,0101,0001,0110
0101,0101,0001,0111
0101,0101,0001,1000
0101,0101,0001,1001
0101,0101,0001,1010
0101,0101,0001,1011
0101,0101,0001,1100
0101,0101,0001,1101
0101,0101,0001,1110
0101,0101,0001,1111
0101,0101,0011,0000
0101,0101,0011,0001
0101,0101,0011,0010
0101,0101,0011,0011
0101,0101,0011,0100
0101,0101,0011,0101
0101,0101,0011,0110
0101,0101,0011,0111
0101,0101,0011,1000
0101,0101,0011,1001
0101,0101,0011,1010
0101,0101,0011,1011
0101,0101,0011,1100
0101,0101,0011,1101
0101,0101,0011,1110
0101,0101,0011,1111
0101,0101,0101,0000
0101,0101,0101,0001
0101,0101,0101,0010
0101,0101,0101,0011
0101,0101,0101,0100
0101,0101,0101,0101
0101,0101,0101,0110
0101,0101,0101,0111
0101,0101,0101,1000
0101,0101,0101,1001
0101,0101,0101,1010
0101,0101,0101,1011
0101,0101,0101,1100
0101,0101,0101,1101
0101,0101,0101,1110
0101,0101,0101,1111
0101,0101,0111,0000
0101,0101,0111,0001
0101,0101,0111,0010
0101,0101,0111,0011
0101,0101,0111,0100
0101,0101,0111,0101
0101,0101,0111,0110
0101,0101,0111,0111
0101,0101,0111,1000
0101,0101,0111,1001
0101,0101,0111,1010
0101,0101,0111,1011
0101,0101,0111,1100
0101,0101,0111,1101
0101,0101,0111,1110
0101,0101,0111,1111
0101,0101,1001,0000
0101,0101,1001,0001
0101,0101,1001,0010
0101,0101,1001,0011
0101,0101,1001,0100
0101,0101,1001,0101
0101,0101,1001,0110
0101,0101,1001,0111
0101,0101,1001,1000
0101,0101,1001,1001
0101,0101,1001,1010
0101,0101,1001,1011
0101,0101,1001,1100
0101,0101,1001,1101
0101,0101,1001,1110
0101,0101,1001,1111
0101,0101,1011,0000
0101,0101,1011,0001
0101,0101,1011,0010
0101,0101,1011,0011
0101,0101,1011,0100
0101,0101,1011,0101
0101,0101,1011,0110
0101,0101,1011,0111
0101,0101,1011,1000
0101,0101,1011,1001
0101,0101,1011,1010
0101,0101,1011,1011
0101,0101,1011,1100
0101,0101,1011,1101
0101,0101,1011,1110
0101,0101,1011,1111
0101,0101,1101,0000
0101,0101,1101,0001
0101,0101,1101,0010
0101,0101,1101,0011
0101,0101,1101,0100
0101,0101,1101,0101
0101,0101,1101,0110
0101,0101,1101,0111
0101,0101,1101,1000
0101,0101,1101,1001
0101,0101,1101,1010
0101,0101,1101,1011
0101,0101,1101,1100
0101,0101,1101,1101
0101,0101,1101,1110
0101,0101,1101,1111
0101,0101,1111,0000
0101,0101,1111,0001
0101,0101,1111,0010
0101,0101,1111,0011
0101,0101,1111,0100
0101,0101,1111,0101
0101,0101,1111,0110
0101,0101,1111,0111
0101,0101,1111,1000
0101,0101,1111,1001
0101,0101,1111,1010
0101,0101,1111,1011
0101,0101,1111,1100
0101,0101,1111,1101
0101,0101,1111,1110
0101,0101,1111,1111
0101,0111,0001,0000
0101,0111,0001,0001
0101,0111,0001,0010
0101,0111,0001,0011
0101,0111,0001,0100
0101,0111,0001,0101
0101,0111,0001,0110
0101,0111,0001,0111
0101,0111,0001,1000
0101,0111,0001,1001
0101,0111,0001,1010
0101,0111,0001,1011
0101,0111,0001,1100
0101,0111,0001,1101
0101,0111,0001,1110
0101,0111,0001,1111
0101,0111,0011,0000
0101,0111,0011,0001
0101,0111,0011,0010
0101,0111,0011,0011
0101,0111,0011,0100
0101,0111,0011,0101
0101,0111,0011,0110
0101,0111,0011,0111
0101,0111,0011,1000
0101,0111,0011,1001
0101,0111,0011,1010
0101,0111,0011,1011
0101,0111,0011,1100
0101,0111,0011,1101
0101,0111,0011,1110
0101,0111,0011,1111
0101,0111,0101,0000
0101,0111,0101,0001
0101,0111,0101,0010
0101,0111,0101,0011
0101,0111,0101,0100
0101,0111,0101,0101
0101,0111,0101,0110
0101,0111,0101,0111
0101,0111,0101,1000
0101,0111,0101,1001
0101,0111,0101,1010
0101,0111,0101,1011
0101,0111,0101,1100
0101,0111,0101,1101
0101,0111,0101,1110
0101,0111,0101,1111
0101,0111,0111,0000
0101,0111,0111,0001
0101,0111,0111,0010
0101,0111,0111,0011
0101,0111,0111,0100
0101,0111,0111,0101
0101,0111,0111,0110
0101,0111,0111,0111
0101,0111,0111,1000
0101,0111,0111,1001
0101,0111,0111,1010
0101,0111,0111,1011
0101,0111,0111,1100
0101,0111,0111,1101
0101,0111,0111,1110
0101,0111,0111,1111
0101,0111,1001,0000
0101,0111,1001,0001
0101,0111,1001,0010
0101,0111,1001,0011
0101,0111,1001,0100
0101,0111,1001,0101
0101,0111,1001,0110
0101,0111,1001,0111
0101,0111,1001,1000
0101,0111,1001,1001
0101,0111,1001,1010
0101,0111,1001,1011
0101,0111,1001,1100
0101,0111,1001,1101
0101,0111,1001,1110
0101,0111,1001,1111
0101,0111,1011,0000
0101,0111,1011,0001
0101,0111,1011,0010
0101,0111,1011,0011
0101,0111,1011,0100
0101,0111,1011,0101
0101,0111,1011,0110
0101,0111,1011,0111
0101,0111,1011,1000
0101,0111,1011,1001
0101,0111,1011,1010
0101,0111,1011,1011
0101,0111,1011,1100
0101,0111,1011,1101
0101,0111,1011,1110
0101,0111,1011,1111
0101,0111,1101,0000
0101,0111,1101,0001
0101,0111,1101,0010
0101,0111,1101,0011
0101,0111,1101,0100
0101,0111,1101,0101
0101,0111,1101,0110
0101,0111,1101,0111
0101,0111,1101,1000
0101,0111,1101,1001
0101,0111,1101,1010
0101,0111,1101,1011
0101,0111,1101,1100
0101,0111,1101,1101
0101,0111,1101,1110
0101,0111,1101,1111
0101,0111,1111,0000
0101,0111,1111,0001
0101,0111,1111,0010
0101,0111,1111,0011
0101,0111,1111,0100
0101,0111,1111,0101
0101,0111,1111,0110
0101,0111,1111,0111
0101,0111,1111,1000
0101,0111,1111,1001
0101,0111,1111,1010
0101,0111,1111,1011
0101,0111,1111,1100
0101,0111,1111,1101
0101,0111,1111,1110
0101,0111,1111,1111
0101,1001,0001,0000
0101,1001,0001,0001
0101,1001,0001,0010
0101,1001,0001,0011
0101,1001,0001,0100
0101,1001,0001,0101
0101,1001,0001,0110
0101,1001,0001,0111
0101,1001,0001,1000
0101,1001,0001,1001
0101,1001,0001,1010
0101,1001,0001,1011
0101,1001,0001,1100
0101,1001,0001,1101
0101,1001,0001,1110
0101,1001,0001,1111
0101,1001,0011,0000
0101,1001,0011,0001
0101,1001,0011,0010
0101,1001,0011,0011
0101,1001,0011,0100
0101,1001,0011,0101
0101,1001,0011,0110
0101,1001,0011,0111
0101,1001,0011,1000
0101,1001,0011,1001
0101,1001,0011,1010
0101,1001,0011,1011
0101,1001,0011,1100
0101,1001,0011,1101
0101,1001,0011,1110
0101,1001,0011,1111
0101,1001,0101,0000
0101,1001,0101,0001
0101,1001,0101,0010
0101,1001,0101,0011
0101,1001,0101,0100
0101,1001,0101,0101
0101,1001,0101,0110
0101,1001,0101,0111
0101,1001,0101,1000
0101,1001,0101,1001
0101,1001,0101,1010
0101,1001,0101,1011
0101,1001,0101,1100
0101,1001,0101,1101
0101,1001,0101,1110
0101,1001,0101,1111
0101,1001,0111,0000
0101,1001,0111,0001
0101,1001,0111,0010
0101,1001,0111,0011
0101,1001,0111,0100
0101,1001,0111,0101
0101,1001,0111,0110
0101,1001,0111,0111
0101,1001,0111,1000
0101,1001,0111,1001
0101,1001,0111,1010
0101,1001,0111,1011
0101,1001,0111,1100
0101,1001,0111,1101
0101,1001,0111,1110
0101,1001,0111,1111
0101,1001,1001,0000
0101,1001,1001,0001
0101,1001,1001,0010
0101,1001,1001,0011
0101,1001,1001,0100
0101,1001,1001,0101
0101,1001,1001,0110
0101,1001,1001,0111
0101,1001,1001,1000
0101,1001,1001,1001
0101,1001,1001,1010
0101,1001,1001,1011
0101,1001,1001,1100
0101,1001,1001,1101
0101,1001,1001,1110
0101,1001,1001,1111
0101,1001,1011,0000
0101,1001,1011,0001
0101,1001,1011,0010
0101,1001,1011,0011
0101,1001,1011,0100
0101,1001,1011,0101
0101,1001,1011,0110
0101,1001,1011,0111
0101,1001,1011,1000
0101,1001,1011,1001
0101,1001,1011,1010
0101,1001,1011,1011
0101,1001,1011,1100
0101,1001,1011,1101
0101,1001,1011,1110
0101,1001,1011,1111
0101,1001,1101,0000
0101,1001,1101,0001
0101,1001,1101,0010
0101,1001,1101,0011
0101,1001,1101,0100
0101,1001,1101,0101
0101,1001,1101,0110
0101,1001,1101,0111
0101,1001,1101,1000
0101,1001,1101,1001
0101,1001,1101,1010
0101,1001,1101,1011
0101,1001,1101,1100
0101,1001,1101,1101
0101,1001,1101,1110
0101,1001,1101,1111
0101,1001,1111,0000
0101,1001,1111,0001
0101,1001,1111,0010
0101,1001,1111,0011
0101,1001,1111,0100
0101,1001,1111,0101
0101,1001,1111,0110
0101,1001,1111,0111
0101,1001,1111,1000
0101,1001,1111,1001
0101,1001,1111,1010
0101,1001,1111,1011
0101,1001,1111,1100
0101,1001,1111,1101
0101,1001,1111,1110
0101,1001,1111,1111
0101,1011,0001,0000
0101,1011,0001,0001
0101,1011,0001,0010
0101,1011,0001,0011
0101,1011,0001,0100
0101,1011,0001,0101
0101,1011,0001,0110
0101,1011,0001,0111
0101,1011,0001,1000
0101,1011,0001,1001
0101,1011,0001,1010
0101,1011,0001,1011
0101,1011,0001,1100
0101,1011,0001,1101
0101,1011,0001,1110
0101,1011,0001,1111
0101,1011,0011,0000
0101,1011,0011,0001
0101,1011,0011,0010
0101,1011,0011,0011
0101,1011,0011,0100
0101,1011,0011,0101
0101,1011,0011,0110
0101,1011,0011,0111
0101,1011,0011,1000
0101,1011,0011,1001
0101,1011,0011,1010
0101,1011,0011,1011
0101,1011,0011,1100
0101,1011,0011,1101
0101,1011,0011,1110
0101,1011,0011,1111
0101,1011,0101,0000
0101,1011,0101,0001
0101,1011,0101,0010
0101,1011,0101,0011
0101,1011,0101,0100
0101,1011,0101,0101
0101,1011,0101,0110
0101,1011,0101,0111
0101,1011,0101,1000
0101,1011,0101,1001
0101,1011,0101,1010
0101,1011,0101,1011
0101,1011,0101,1100
0101,1011,0101,1101
0101,1011,0101,1110
0101,1011,0101,1111
0101,1011,0111,0000
0101,1011,0111,0001
0101,1011,0111,0010
0101,1011,0111,0011
0101,1011,0111,0100
0101,1011,0111,0101
0101,1011,0111,0110
0101,1011,0111,0111
0101,1011,0111,1000
0101,1011,0111,1001
0101,1011,0111,1010
0101,1011,0111,1011
0101,1011,0111,1100
0101,1011,0111,1101
0101,1011,0111,1110
0101,1011,0111,1111
0101,1011,1001,0000
0101,1011,1001,0001
0101,1011,1001,0010
0101,1011,1001,0011
0101,1011,1001,0100
0101,1011,1001,0101
0101,1011,1001,0110
0101,1011,1001,0111
0101,1011,1001,1000
0101,1011,1001,1001
0101,1011,1001,1010
0101,1011,1001,1011
0101,1011,1001,1100
0101,1011,1001,1101
0101,1011,1001,1110
0101,1011,1001,1111
0101,1011,1011,0000
0101,1011,1011,0001
0101,1011,1011,0010
0101,1011,1011,0011
0101,1011,1011,0100
0101,1011,1011,0101
0101,1011,1011,0110
0101,1011,1011,0111
0101,1011,1011,1000
0101,1011,1011,1001
0101,1011,1011,1010
0101,1011,1011,1011
0101,1011,1011,1100
0101,1011,1011,1101
0101,1011,1011,1110
0101,1011,1011,1111
0101,1011,1101,0000
0101,1011,1101,0001
0101,1011,1101,0010
0101,1011,1101,0011
0101,1011,1101,0100
0101,1011,1101,0101
0101,1011,1101,0110
0101,1011,1101,0111
0101,1011,1101,1000
0101,1011,1101,1001
0101,1011,1101,1010
0101,1011,1101,1011
0101,1011,1101,1100
0101,1011,1101,1101
0101,1011,1101,1110
0101,1011,1101,1111
0101,1011,1111,0000
0101,1011,1111,0001
0101,1011,1111,0010
0101,1011,1111,0011
0101,1011,1111,0100
0101,1011,1111,0101
0101,1011,1111,0110
0101,1011,1111,0111
0101,1011,1111,1000
0101,1011,1111,1001
0101,1011,1111,1010
0101,1011,1111,1011
0101,1011,1111,1100
0101,1011,1111,1101
0101,1011,1111,1110
0101,1011,1111,1111
0101,1101,0001,0000
0101,1101,0001,0001
0101,1101,0001,0010
0101,1101,0001,0011
0101,1101,0001,0100
0101,1101,0001,0101
0101,1101,0001,0110
0101,1101,0001,0111
0101,1101,0001,1000
0101,1101,0001,1001
0101,1101,0001,1010
0101,1101,0001,1011
0101,1101,0001,1100
0101,1101,0001,1101
0101,1101,0001,1110
0101,1101,0001,1111
0101,1101,0011,0000
0101,1101,0011,0001
0101,1101,0011,0010
0101,1101,0011,0011
0101,1101,0011,0100
0101,1101,0011,0101
0101,1101,0011,0110
0101,1101,0011,0111
0101,1101,0011,1000
0101,1101,0011,1001
0101,1101,0011,1010
0101,1101,0011,1011
0101,1101,0011,1100
0101,1101,0011,1101
0101,1101,0011,1110
0101,1101,0011,1111
0101,1101,0101,0000
0101,1101,0101,0001
0101,1101,0101,0010
0101,1101,0101,0011
0101,1101,0101,0100
0101,1101,0101,0101
0101,1101,0101,0110
0101,1101,0101,0111
0101,1101,0101,1000
0101,1101,0101,1001
0101,1101,0101,1010
0101,1101,0101,1011
0101,1101,0101,1100
0101,1101,0101,1101
0101,1101,0101,1110
0101,1101,0101,1111
0101,1101,0111,0000
0101,1101,0111,0001
0101,1101,0111,0010
0101,1101,0111,0011
0101,1101,0111,0100
0101,1101,0111,0101
0101,1101,0111,0110
0101,1101,0111,0111
0101,1101,0111,1000
0101,1101,0111,1001
0101,1101,0111,1010
0101,1101,0111,1011
0101,1101,0111,1100
0101,1101,0111,1101
0101,1101,0111,1110
0101,1101,0111,1111
0101,1101,1001,0000
0101,1101,1001,0001
0101,1101,1001,0010
0101,1101,1001,0011
0101,1101,1001,0100
0101,1101,1001,0101
0101,1101,1001,0110
0101,1101,1001,0111
0101,1101,1001,1000
0101,1101,1001,1001
0101,1101,1001,1010
0101,1101,1001,1011
0101,1101,1001,1100
0101,1101,1001,1101
0101,1101,1001,1110
0101,1101,1001,1111
0101,1101,1011,0000
0101,1101,1011,0001
0101,1101,1011,0010
0101,1101,1011,0011
0101,1101,1011,0100
0101,1101,1011,0101
0101,1101,1011,0110
0101,1101,1011,0111
0101,1101,1011,1000
0101,1101,1011,1001
0101,1101,1011,1010
0101,1101,1011,1011
0101,1101,1011,1100
0101,1101,1011,1101
0101,1101,1011,1110
0101,1101,1011,1111
0101,1101,1101,0000
0101,1101,1101,0001
0101,1101,1101,0010
0101,1101,1101,0011
0101,1101,1101,0100
0101,1101,1101,0101
0101,1101,1101,0110
0101,1101,1101,0111
0101,1101,1101,1000
0101,1101,1101,1001
0101,1101,1101,1010
0101,1101,1101,1011
0101,1101,1101,1100
0101,1101,1101,1101
0101,1101,1101,1110
0101,1101,1101,1111
0101,1101,1111,0000
0101,1101,1111,0001
0101,1101,1111,0010
0101,1101,1111,0011
0101,1101,1111,0100
0101,1101,1111,0101
0101,1101,1111,0110
0101,1101,1111,0111
0101,1101,1111,1000
0101,1101,1111,1001
0101,1101,1111,1010
0101,1101,1111,1011
0101,1101,1111,1100
0101,1101,1111,1101
0101,1101,1111,1110
0101,1101,1111,1111
0101,1111,0001,0000
0101,1111,0001,0001
0101,1111,0001,0010
0101,1111,0001,0011
0101,1111,0001,0100
0101,1111,0001,0101
0101,1111,0001,0110
0101,1111,0001,0111
0101,1111,0001,1000
0101,1111,0001,1001
0101,1111,0001,1010
0101,1111,0001,1011
0101,1111,0001,1100
0101,1111,0001,1101
0101,1111,0001,1110
0101,1111,0001,1111
0101,1111,0011,0000
0101,1111,0011,0001
0101,1111,0011,0010
0101,1111,0011,0011
0101,1111,0011,0100
0101,1111,0011,0101
0101,1111,0011,0110
0101,1111,0011,0111
0101,1111,0011,1000
0101,1111,0011,1001
0101,1111,0011,1010
0101,1111,0011,1011
0101,1111,0011,1100
0101,1111,0011,1101
0101,1111,0011,1110
0101,1111,0011,1111
0101,1111,0101,0000
0101,1111,0101,0001
0101,1111,0101,0010
0101,1111,0101,0011
0101,1111,0101,0100
0101,1111,0101,0101
0101,1111,0101,0110
0101,1111,0101,0111
0101,1111,0101,1000
0101,1111,0101,1001
0101,1111,0101,1010
0101,1111,0101,1011
0101,1111,0101,1100
0101,1111,0101,1101
0101,1111,0101,1110
0101,1111,0101,1111
0101,1111,0111,0000
0101,1111,0111,0001
0101,1111,0111,0010
0101,1111,0111,0011
0101,1111,0111,0100
0101,1111,0111,0101
0101,1111,0111,0110
0101,1111,0111,0111
0101,1111,0111,1000
0101,1111,0111,1001
0101,1111,0111,1010
0101,1111,0111,1011
0101,1111,0111,1100
0101,1111,0111,1101
0101,1111,0111,1110
0101,1111,0111,1111
0101,1111,1001,0000
0101,1111,1001,0001
0101,1111,1001,0010
0101,1111,1001,0011
0101,1111,1001,0100
0101,1111,1001,0101
0101,1111,1001,0110
0101,1111,1001,0111
0101,1111,1001,1000
0101,1111,1001,1001
0101,1111,1001,1010
0101,1111,1001,1011
0101,1111,1001,1100
0101,1111,1001,1101
0101,1111,1001,1110
0101,1111,1001,1111
0101,1111,1011,0000
0101,1111,1011,0001
0101,1111,1011,0010
0101,1111,1011,0011
0101,1111,1011,0100
0101,1111,1011,0101
0101,1111,1011,0110
0101,1111,1011,0111
0101,1111,1011,1000
0101,1111,1011,1001
0101,1111,1011,1010
0101,1111,1011,1011
0101,1111,1011,1100
0101,1111,1011,1101
0101,1111,1011,1110
0101,1111,1011,1111
0101,1111,1101,0000
0101,1111,1101,0001
0101,1111,1101,0010
0101,1111,1101,0011
0101,1111,1101,0100
0101,1111,1101,0101
0101,1111,1101,0110
0101,1111,1101,0111
0101,1111,1101,1000
0101,1111,1101,1001
0101,1111,1101,1010
0101,1111,1101,1011
0101,1111,1101,1100
0101,1111,1101,1101
0101,1111,1101,1110
0101,1111,1101,1111
0101,1111,1111,0000
0101,1111,1111,0001
0101,1111,1111,0010
0101,1111,1111,0011
0101,1111,1111,0100
0101,1111,1111,0101
0101,1111,1111,0110
0101,1111,1111,0111
0101,1111,1111,1000
0101,1111,1111,1001
0101,1111,1111,1010
0101,1111,1111,1011
0101,1111,1111,1100
0101,1111,1111,1101
0101,1111,1111,1110
0101,1111,1111,1111
0111,0001,0001,0000
0111,0001,0001,0001
0111,0001,0001,0010
0111,0001,0001,0011
0111,0001,0001,0100
0111,0001,0001,0101
0111,0001,0001,0110
0111,0001,0001,0111
0111,0001,0001,1000
0111,0001,0001,1001
0111,0001,0001,1010
0111,0001,0001,1011
0111,0001,0001,1100
0111,0001,0001,1101
0111,0001,0001,1110
0111,0001,0001,1111
0111,0001,0011,0000
0111,0001,0011,0001
0111,0001,0011,0010
0111,0001,0011,0011
0111,0001,0011,0100
0111,0001,0011,0101
0111,0001,0011,0110
0111,0001,0011,0111
0111,0001,0011,1000
0111,0001,0011,1001
0111,0001,0011,1010
0111,0001,0011,1011
0111,0001,0011,1100
0111,0001,0011,1101
0111,0001,0011,1110
0111,0001,0011,1111
0111,0001,0101,0000
0111,0001,0101,0001
0111,0001,0101,0010
0111,0001,0101,0011
0111,0001,0101,0100
0111,0001,0101,0101
0111,0001,0101,0110
0111,0001,0101,0111
0111,0001,0101,1000
0111,0001,0101,1001
0111,0001,0101,1010
0111,0001,0101,1011
0111,0001,0101,1100
0111,0001,0101,1101
0111,0001,0101,1110
0111,0001,0101,1111
0111,0001,0111,0000
0111,0001,0111,0001
0111,0001,0111,0010
0111,0001,0111,0011
0111,0001,0111,0100
0111,0001,0111,0101
0111,0001,0111,0110
0111,0001,0111,0111
0111,0001,0111,1000
0111,0001,0111,1001
0111,0001,0111,1010
0111,0001,0111,1011
0111,0001,0111,1100
0111,0001,0111,1101
0111,0001,0111,1110
0111,0001,0111,1111
0111,0001,1001,0000
0111,0001,1001,0001
0111,0001,1001,0010
0111,0001,1001,0011
0111,0001,1001,0100
0111,0001,1001,0101
0111,0001,1001,0110
0111,0001,1001,0111
0111,0001,1001,1000
0111,0001,1001,1001
0111,0001,1001,1010
0111,0001,1001,1011
0111,0001,1001,1100
0111,0001,1001,1101
0111,0001,1001,1110
0111,0001,1001,1111
0111,0001,1011,0000
0111,0001,1011,0001
0111,0001,1011,0010
0111,0001,1011,0011
0111,0001,1011,0100
0111,0001,1011,0101
0111,0001,1011,0110
0111,0001,1011,0111
0111,0001,1011,1000
0111,0001,1011,1001
0111,0001,1011,1010
0111,0001,1011,1011
0111,0001,1011,1100
0111,0001,1011,1101
0111,0001,1011,1110
0111,0001,1011,1111
0111,0001,1101,0000
0111,0001,1101,0001
0111,0001,1101,0010
0111,0001,1101,0011
0111,0001,1101,0100
0111,0001,1101,0101
0111,0001,1101,0110
0111,0001,1101,0111
0111,0001,1101,1000
0111,0001,1101,1001
0111,0001,1101,1010
0111,0001,1101,1011
0111,0001,1101,1100
0111,0001,1101,1101
0111,0001,1101,1110
0111,0001,1101,1111
0111,0001,1111,0000
0111,0001,1111,0001
0111,0001,1111,0010
0111,0001,1111,0011
0111,0001,1111,0100
0111,0001,1111,0101
0111,0001,1111,0110
0111,0001,1111,0111
0111,0001,1111,1000
0111,0001,1111,1001
0111,0001,1111,1010
0111,0001,1111,1011
0111,0001,1111,1100
0111,0001,1111,1101
0111,0001,1111,1110
0111,0001,1111,1111
0111,0011,0001,0000
0111,0011,0001,0001
0111,0011,0001,0010
0111,0011,0001,0011
0111,0011,0001,0100
0111,0011,0001,0101
0111,0011,0001,0110
0111,0011,0001,0111
0111,0011,0001,1000
0111,0011,0001,1001
0111,0011,0001,1010
0111,0011,0001,1011
0111,0011,0001,1100
0111,0011,0001,1101
